Start	End	Chromosome	Symbol
76747286	76776409	14	RP11-516J2.1
99704693	99717464	7	TAF6
76814398	76814481	14	AC016543.1
19759228	19824769	8	LPL
76821072	76821352	14	RN7SL747P
71239232	71240845	17	RP11-661C3.2
76961706	77193055	14	RP11-187O7.3
71509824	71514909	17	RP11-449L23.2
90424198	90438571	10	LIPF
77100057	77100371	14	CYCSP1
101286107	101290934	10	RP11-129J12.2
71515985	71517546	17	RP11-449L23.3
77101118	77102004	14	RP11-187O7.1
71637165	71639245	17	RP11-277J6.2
177105789	177116822	4	SPATA4
77156482	77157085	14	RP11-99E15.3
71658707	71659987	17	RP11-277J6.3
77177001	77227731	14	RP11-99E15.2
101286838	101288018	10	RP11-129J12.1
19030782	19062489	17	GRAPL
71733993	71752696	17	CTD-2532D12.4
77240627	77247861	14	RP11-488C13.6
101361537	101361637	10	snoU13
30832389	30833431	16	RP11-2C24.5
101380812	101381675	10	RP11-85A1.3
95753746	96092580	10	PLCE1
131683174	131704320	9	PHYHD1
77245295	77248592	14	RP11-488C13.7
150969025	150980851	1	FAM63A
101411746	101413662	10	RP11-483F11.7
56915713	56984745	12	RBMS2
71746469	71824659	17	LINC00469
77248083	77253067	14	RP11-488C13.5
19092978	19093558	17	SNORD3C
101457164	101457706	10	EBAG9P1
30886543	30906541	16	MIR4519
67131639	67141648	11	CLCF1
77352720	77353093	14	RP11-488C13.1
210001352	210030910	1	DIEXF
77356606	77356956	14	RN7SKP17
108362613	108487058	6	OSTM1
19107138	19117358	17	RP11-160E2.16
77388183	77390992	14	RP11-488C13.4
19627036	19646885	19	CTC-260F20.3
32090129	32236299	2	MEMO1
113206665	113363776	4	ALPK1
9638667	9649303	19	ZNF426
77425981	77432145	14	RP11-7F17.7
30886587	30886644	16	MIR4519
30887087	30906537	16	AC106782.20
21958691	22025798	X	SMS
71782941	71796932	17	AC125421.1
30905224	30905306	16	MIR762
25950390	25967803	17	AC015688.3
31677579	31688520	22	PIK3IP1
30915669	30921529	16	CTF2P
177134824	177198722	4	ASB5
41885341	41951166	13	NAA16
71827711	71832158	17	CTD-2532D12.5
30930640	30934590	16	FBXL19-AS1
72058729	72142382	10	LRRC20
42733870	42781317	21	MX2
71890888	71908017	17	CTD-2582D11.1
78629359	79398353	10	KCNMA1
939095	982907	20	RSPO4
61066923	61110068	11	DDB1
111782965	111784816	HG388_HG400_PATCH	HSPB2
30959707	30967832	16	AC135048.13
33154182	33158409	HSCHR6_MHC_DBB	RING1
72039591	72150351	17	RP11-101O21.1
31054471	31061201	16	RP11-196G11.2
111783459	111797594	HG388_HG400_PATCH	HSPB2-C11orf52
31076816	31080567	16	AC135050.5
1260136	1264277	1	GLTPD1
27035522	27150016	10	ABI1
31120551	31120634	16	AC135050.1
31129399	31130068	16	RP11-196G11.4
20104587	20104812	15	RP11-173D3.3
65381079	65411309	14	CHURC1
19649057	19657468	19	CILP2
20172667	20173605	15	SLC20A1P3
12574969	12824618	HSCHR5_2_CTG1	CT49
31142754	31143198	16	RP11-388M20.2
111788755	111797595	HG388_HG400_PATCH	C11orf52
20178035	20178471	15	IGHV1OR15-2
31176969	31177248	16	RP11-388M20.7
31185894	31186143	16	NDUFA3P6
35591052	35743271	14	KIAA0391
20251549	20253247	15	RP11-1360M22.2
9671029	9695209	19	ZNF121
32052787	32065237	HSCHR6_MHC_APD	TNXB
27714750	27718112	2	FNDC4
31193832	31194606	16	RP11-388M20.6
20278952	20279587	15	RP11-173D3.2
56546040	56553431	12	MYL6B
114988567	114988654	12	AC069240.1
20300988	20301282	15	RN7SL584P
31207452	31208284	16	RP11-388M20.1
115025999	115026607	12	OSTF1P1
20333998	20353206	15	RP11-173D3.1
31237281	31238481	16	RP11-388M20.9
14077914	14108092	Y	MXRA5P1
70220768	70249769	5	SMN1
33041762	33076665	9	SMU1
20359029	20366079	15	BMS1P15
115059566	115060727	12	RP11-162N7.1
1832902	1839192	16	NUBP2
61780205	61829457	17	RP11-51F16.8
14365457	14366162	Y	RPS24P1
20433873	20482756	15	RP11-492D6.3
48684027	48759203	19	CARD8
115095754	115095867	12	Y_RNA
33178689	33187788	HSCHR6_MHC_COX	PFDN6
30700508	30701863	HSCHR6_MHC_QBL	IER3
115151616	115205762	12	RP4-601P9.2
127524906	127585005	10	DHX32
14373025	14378737	Y	ARSFP1
115175509	115175603	12	SNORA27
52541053	52546197	X	XAGE1E
115206479	115209656	12	RP4-601P9.1
20487997	20496839	15	CHEK2P2
32127476	32133491	HSCHR6_MHC_APD	PRRT1
14394177	14394465	Y	RN7SL702P
112097088	112140678	11	PTS
115515130	115517958	12	RP11-25E2.1
1093906	1160596	20	PSMF1
45165545	45187631	19	CEACAM19
143550396	143865249	5	KCTD16
14442350	14443562	Y	FAM8A4P
111797867	111893307	HG388_HG400_PATCH	DIXDC1
115700975	115708401	12	RP11-116D17.2
159848829	159855748	5	PTTG1
67159176	67165881	11	RAD9A
19672522	19729725	19	PBX4
14460540	14468226	Y	ARSEP1
146671746	146671865	3	U3
146714394	146714500	3	RNU6-505P
204192942	204312446	2	ABI2
146994555	146995039	3	RPL21P71
107046677	107048044	3	RP11-446H18.1
61822610	61853711	17	CCDC47
115737393	115738513	12	RP11-116D17.3
147104754	147105240	3	ZIC4-AS1
20549989	20564419	15	RP11-509A17.3
177241115	177253396	4	SPCS3
14474827	14499123	Y	ARSDP1
147308783	147309622	3	NPM1P28
147561910	147564444	3	RP11-78O22.1
53068044	53074723	1	GPX7
20557339	20557434	15	snoU13
116007469	116019544	12	RP11-1028N23.3
72187635	72193407	12	RP11-2H8.2
20563361	20563434	15	AC026495.1
147629193	147629288	3	AC092925.1
202252581	202345569	2	STRADB
116014481	116015420	12	RP11-1028N23.2
72228814	72229176	12	RP11-2H8.3
147657791	147724542	3	RP11-71N10.1
210111538	210337636	1	SYT14
43398423	43513481	15	EPB42
72243008	72244208	12	MRS2P2
14475147	14532255	Y	GYG2P1
103991347	103995409	14	RP11-600F24.7
169615875	169654139	6	THBS2
33387847	33421466	6	SYNGAP1
104016682	104016743	14	RNU7-160P
104019758	104028214	14	RP11-894P9.2
123914733	123927598	7	RP11-264K23.1
104033742	104033882	14	RNU4-68P
32124810	32174456	5	GOLPH3
104042305	104042396	14	AL139300.1
123977434	123989914	7	RP5-921G16.2
104148699	104150352	14	RP11-894P9.1
30722866	30750762	10	MAP3K8
31721790	31742218	22	PATZ1
22362752	22379435	HSCHR19_3_CTG3	ZNF676
116019866	116077539	12	RP11-1028N23.4
124116425	124117009	7	SSU72P8
50507187	50535537	10	C10orf71
65381203	65529368	14	FNTB
22311550	22313125	HSCHR19_3_CTG3	ZNF92P2
77433863	77434108	14	RN7SL356P
116030409	116030788	12	UBA52P7
22320733	22321783	HSCHR19_3_CTG3	PCGF7P
77435026	77435488	14	RP11-7F17.1
53099016	53135355	1	FAM159A
116155530	116155816	12	RN7SL865P
31158579	31331156	18	ASXL3
116193067	116237741	12	RP11-110L15.1
76439156	76475683	4	THAP6
141882414	141944449	3	GK5
33195972	33217749	HSCHR6_MHC_DBB	VPS52
195001452	195003470	3	ACAP2-IT1
183533664	183543382	3	MAP6D1
177604689	177713881	4	VEGFC
148700154	148725733	7	PDIA4
195070393	195070759	3	AC069213.4
112118876	112131583	11	PLET1
113730780	113743242	2	IL36G
195140165	195140275	3	Y_RNA
39258173	39258880	HSCHR17_4_CTG4	KRTAP4-16P
47787694	47866542	17	FAM117A
39262003	39263159	HSCHR17_4_CTG4	KRTAP4-9
133610089	133610542	12	PTP4A1P2
133502877	133544616	3	SRPRB
20587869	20711433	15	HERC2P3
25908985	25911730	Y	TRAPPC2P9
39273915	39275094	HSCHR17_4_CTG4	KRTAP4-11
112130988	112132117	11	AP002884.2
72439929	72451157	12	RP11-89M22.3
19734477	19739739	19	LPAR2
39279811	39280887	HSCHR17_4_CTG4	KRTAP4-12
133664099	133664201	12	Y_RNA
44040488	44049721	7	SPDYE1
6255995	6265659	11	CNGA4
133692278	133698926	12	CTD-2140B24.6
72647288	72668687	12	TRHDE-AS1
39007052	39019534	HSCHR17_4_CTG4	RP5-1110E20.1
25917379	25944297	Y	OFD1P11Y
53152508	53164038	1	COA7
14482123	14482230	Y	AC002992.1
14551845	14619171	Y	XGPY
1266694	1270686	1	TAS1R3
133702065	133702538	12	RPL23AP67
42018251	42055199	6	TAF8
116248164	116323942	12	RP11-110L15.2
116290453	116290523	12	SNORD56
133793796	133794261	12	AC226150.3
30125426	30134827	16	MAPK3
25954968	25955206	Y	TCEB1P9
14649708	14656818	Y	SHROOM2P1
133814921	133815024	12	RNU6-717P
46111043	46168228	10	ZFAND4
133815041	133815135	12	Y_RNA
26001669	26003238	Y	CDY15P
116398992	116400538	12	RP11-493P1.2
45878484	46415129	2	PRKCE
116520375	116520481	12	RNU6-1188P
112756773	112758668	7	LINC00998
14730915	14746333	Y	MED14P1
89741009	89747048	12	DUSP6
26063388	26063870	Y	XKRYP4
25863452	25931435	4	SMIM20
116586365	116586459	12	MIR620
26066052	26067657	Y	USP9YP13
107048277	107048809	3	RP11-446H18.6
1161205	1166059	20	TMEM74B
107084029	107084134	3	AC063944.1
131703757	131719300	9	RP11-101E3.5
49707674	50237377	17	CA10
107149777	107182759	3	RP11-115H18.1
26081100	26086248	Y	USP9YP11
72164135	72188374	10	EIF4EBP2
76481258	76491095	4	C4orf26
108487262	108510013	6	NR2E1
153665266	153671814	X	GDI1
131707809	131709898	9	DOLK
77507407	77535846	14	RP11-7F17.5
26092074	26098440	Y	USP9YP12
33104080	33167354	9	B4GALT1
179065480	179112719	3	MFN1
69221032	69342955	16	SNTB2
45202421	45213986	19	CEACAM16
26092765	26092918	Y	RNU1-86P
31742875	31744670	22	AC005003.1
1184098	1188918	20	C20orf202
72270386	72311023	17	DNAI2
26102716	26106365	Y	RAB9AP5
42792231	42831141	21	MX1
53192126	53293014	1	ZYG11B
107559075	107600847	3	LINC00635
118866222	118906654	3	RP11-484M3.5
34633917	34635378	15	NOP10
72192071	72207707	10	NODAL
1270656	1284730	1	DVL1
71031853	71314623	12	PTPRR
26934982	26941218	17	SGK494
72194585	72196314	10	AC022532.1
1840414	1844972	16	IGFALS
76503215	76555900	4	CDKL2
31795509	31924726	22	DRG1
72206119	72209481	17	CTD-2514K5.2
32132559	32151099	HSCHR6_MHC_APD	PPT2
1206700	1277065	20	RAD21L1
72238577	72328205	10	PALD1
118892364	118924000	3	UPK1B
72253035	72258159	17	CTD-2514K5.4
12989627	13147411	20	SPTLC3
73131343	73164376	17	HN1
79270255	79287268	X	TBX22
6280966	6293357	11	CCKBR
22050559	22269427	X	PHEX
20002366	20040717	8	SLC18A1
31765173	31774761	6	LSM2
51623417	51732824	10	PARGP1
34635516	34649938	15	NUTM1
147795946	147805816	3	RP11-639B1.1
210406144	210419976	1	SERTAD4
131709978	131769375	9	NUP188
20067755	20099400	22	DGCR8
147798620	147798709	3	AC092958.1
147810962	147845020	3	RP11-501O2.1
19111897	19114672	17	KYNUP3
51654977	51655307	10	RP11-481A12.6
182818968	182996125	2	PPP1R1C
101548321	101549167	10	NANOGP6
147878698	147944393	3	RP11-501O2.3
112831997	113149158	11	NCAM1
51732523	51741813	10	LINC00843
147884131	147885085	3	HNRNPA1P20
19199909	19209574	17	EPN2-AS1
51739425	51739540	10	RNA5SP317
19237621	19239440	17	RP11-135L13.4
147913516	147997885	3	RP11-501O2.4
51780942	51827563	10	RP11-324H6.5
101686767	101718138	10	DNMBP-AS1
19247819	19247887	17	MIR1180
147998678	148117743	3	RP11-501O2.5
169857307	170102159	6	WDR27
19315099	19316431	17	CTB-187M2.2
78183942	78227550	14	SNW1
20721492	20725870	15	RP11-467L19.8
19322348	19327670	17	AC004448.2
56078352	56109827	12	ITGA7
148413781	148413991	3	RPL38P1
46210802	46507637	17	SKAP1
19323592	19323655	17	snoMe28S-Am2634
44078770	44081905	7	LINC00957
148542569	148543174	3	HMGB1P30
51784895	51787123	10	SLC9A3P3
20750883	20754751	15	RP11-467L19.6
19342456	19364308	17	AC004448.5
44104507	44105678	7	AC017116.11
148568720	148677899	3	RP11-680B3.2
51910363	51912047	10	SLC9A3P1
19740285	19754476	19	GMIP
52024738	52026575	10	DYNC1I2P1
72825502	72825855	12	RP11-98E6.1
148703655	148705455	3	UBQLN4P1
43415477	43477344	15	TMEM62
44150448	44150511	7	MIR4649
73004458	73005096	12	CHCHD3P2
72357104	72362531	10	PRF1
44165351	44165472	7	RNA5SP230
19349246	19350169	17	RPS2P46
52232574	52234006	10	RP11-512N4.2
20767700	20781019	15	GOLGA8CP
148804119	148820610	3	HLTF-AS1
104153913	104154464	14	RP11-73M18.6
33218363	33248565	9	SPINK4
44507441	44507939	7	AC004453.8
52345310	52345463	10	RMRPP4
148812140	148812249	3	Y_RNA
104160853	104161387	14	RP11-73M18.10
52350412	52350472	10	RNU7-107P
148817286	148817602	3	MED28P2
159990127	160279221	5	ATP10B
104160897	104161507	14	RP11-73M18.7
9958758	9975314	3	IL17RC
44543372	44543478	7	RNU6-1097P
104162690	104163500	14	RP11-73M18.8
44550624	44550931	7	AC004938.5
113091127	113091457	7	TSRM
112830002	112834182	HG306_PATCH	RP11-629G13.1
44640631	44641086	7	RP11-52M17.1
104179904	104180586	14	RP11-73M18.9
30646089	30649462	HSCHR6_MHC_DBB	NRM
36876861	37066515	5	NIPBL
1246960	1289972	20	SNPH
104192065	104192162	14	Y_RNA
112848075	112848142	HG306_PATCH	U7
104229140	104229614	14	RP11-73M18.11
118380465	118404654	10	PNLIPRP2
113140254	113144623	HG306_PATCH	NCAM1-AS1
104263609	104263685	14	SNORD51
34651106	34659479	15	LPCAT4
1845621	1877195	16	HAGH
104314058	104324386	14	LINC00637
113796371	113827203	12	PLBD2
113149159	113185159	HG306_PATCH	RP11-839D17.3
104320703	104346448	14	CTD-2134A5.4
104341392	104343815	14	CTD-2134A5.3
82167585	82192753	10	FAM213A
104447135	104447220	14	AL136001.1
42031695	42045018	13	RGCC
104479979	104480268	14	RN7SL634P
45250962	45263301	19	BCL3
104583742	104583851	14	MIR203
72303349	72305929	17	RP11-647F2.2
195249885	195250019	3	RNU6ATAC24P
72303826	72303947	17	AC103809.1
53308183	53360670	1	ZYG11A
72413733	72413843	17	RNA5SP448
195270871	195277400	3	AC091633.3
190611386	190627953	2	OSGEPL1
8191081	8198661	17	SLC25A35
72545538	72548876	17	AC079325.5
44084239	44109055	7	DBNL
13202418	13281298	20	ISM1
72556855	72563482	17	AC079325.6
195281428	195281901	3	AC091633.2
123748689	124014060	10	TACC2
3383446	3488865	2	TRAPPC12
75185619	75197255	2	POLE4
148766735	148787874	7	ZNF786
72595979	72603368	17	CTD-2006K23.1
195288085	195288450	3	AC090018.1
33247818	33264761	9	BAG1
20776218	20776496	15	RN7SL759P
195341818	195347104	3	AC069213.1
20777370	20777452	15	AC131280.1
72668851	72673739	17	CTD-2006K23.2
20798818	20804500	15	SPATA31E2P
195366861	195367331	3	RP11-141C7.4
76567966	76649709	4	G3BP2
195377017	195378343	3	RP11-141C7.3
20832122	20832668	15	RP11-467L19.11
25956824	25976586	17	LGALS9
195382436	195384798	3	AC069513.4
22291065	22292574	X	ZNF645
20844768	20845194	15	IGHV1OR15-6
30900718	30918691	10	LYZL2
73823306	73840798	17	UNC13D
38643701	38670917	6	GLO1
19360393	19361712	17	CTB-187M2.1
210501596	210849638	1	HHAT
23018087	23020204	X	DDX53
20862967	20893737	15	NBEAP1
39077682	39132305	HSCHR17_4_CTG4	AC004231.2
19374432	19396273	17	CTB-187M2.3
39160860	39161139	HSCHR17_4_CTG4	KRTAP3-4P
69080514	69136785	12	NUP107
19400256	19400841	17	RPL17P43
39228430	39228825	HSCHR17_4_CTG4	KRTAP2-5P
148947143	149009587	3	CPHL1P
104603487	104604235	14	CTD-2223O18.1
19460524	19461224	17	SNORA59B
20935076	20961512	15	RP11-403B2.7
104689921	104754406	14	RP11-260M19.2
23352133	23422489	X	PTCHD1
46352082	46353413	3	UQCRC2P1
46406446	46448550	3	RP11-24F11.2
14774265	14804162	Y	TTTY15
46591996	46592047	3	AC104304.2
104842867	104845288	14	RP11-260M19.1
46667272	46667698	3	AC104304.1
14515329	14541890	11	PSMA1
107602095	107647754	3	LINC00636
144851362	145214932	5	PRELID2
61850963	61896677	17	DDX42
50572237	50603497	10	DRGX
116606850	116607063	12	SNRPGP18
107844668	107857457	3	RP11-861A13.4
116612307	116619100	12	RP11-115H15.2
30838342	30857525	HSCHR6_MHC_QBL	DDR1
13246709	13619587	20	TASP1
116693688	116693793	12	AC060226.1
108039239	108039325	3	AC078855.1
116806569	116827276	12	RP11-148B3.2
157291802	157470247	2	GPD2
108044367	108045661	3	HNRNPA1P17
82933624	83017432	5	HAPLN1
183547173	183602721	3	PARL
6340176	6341877	11	PRKCDBP
113516832	113715975	7	PPP1R3A
101779351	101779456	10	snoU13
56148479	56296189	18	ALPK2
90484301	90512543	10	LIPK
138066539	138124375	3	MRAS
101874174	101874980	10	TPM4P1
113434672	113437328	4	NEUROG2
69333585	69354614	16	RP11-343C2.11
114546527	114598569	5	PGGT1B
101902822	101903752	10	RP11-316M21.9
150980896	151008189	1	PRUNE
73121703	73122624	12	RP11-12K6.2
8789942	8815484	12	MFAP5
23682379	23704516	X	PRDX4
149002569	149051440	3	RP11-206M11.7
47835884	47860614	20	DDX27
73184231	73184425	12	AC131213.1
42140973	42535256	13	VWA8
149074956	149075332	3	RP11-2G17.1
195384933	195460422	3	LINC00969
135548999	135732730	5	TRPC7
124120578	124121449	7	RP5-1106E3.1
73509737	73537638	12	RP11-314D7.1
52673140	52683950	X	SSX7
14665269	14892350	11	PDE3B
69345259	69358949	16	VPS4A
124287773	124287876	7	RNU6-102P
42836478	42903043	21	TMPRSS2
47624172	47665533	6	GPR111
19463424	19501235	17	RP11-1113L8.1
50663414	50747584	10	ERCC6
124569927	124819369	7	POT1-AS1
32143703	32147402	HSCHR6_MHC_APD	EGFL8
19483256	19499371	17	AC025627.7
113763038	113765621	2	IL36A
60711808	60771359	15	NARG2
45281126	45303891	19	CBLC
53361656	53392884	1	ECHDC2
170102233	170106401	6	C6orf120
64119280	64246206	2	VPS54
56347944	56393220	19	NLRP4
14913906	14915763	Y	CDY4P
50497602	50505102	12	GPD1
19485429	19485588	17	RP11-1113L8.2
52725946	52736239	X	SSX2
101949793	101950504	10	RP11-316M21.7
116866057	116866123	12	MIR4472-2
67165654	67188654	11	PPP1CA
19504173	19504658	17	RP11-1113L8.6
108532426	108582464	6	SNX3
101989424	101993757	10	RP11-316M21.6
116955663	116956625	12	RP11-148B3.1
33264940	33281977	9	CHMP5
72743458	72745051	17	MIR3615
72744752	72744838	17	MIR3615
31832963	31892094	22	EIF4ENIF1
101996913	101997059	10	SNORA12
118423207	118429775	10	C10orf82
72966799	72971823	17	RP11-309N17.4
20099389	20104915	22	TRMT2A
102008028	102008852	10	PHBP9
102018328	102018434	10	RNU6-422P
104867280	104867385	14	RNU6-684P
102095320	102106147	10	RP11-34D15.2
104917316	104917770	14	CEND1P1
73027192	73027281	17	RNU6-362P
26165077	26436541	4	RBPJ
73037830	73038102	17	RN7SL573P
73056586	73056715	17	RP11-1112G13.3
31109136	31320866	10	ZNF438
102121397	102123376	10	AL139819.1
73070401	73075644	17	AC111186.1
102133372	102143125	10	LINC00263
19505153	19505569	17	RP11-1113L8.7
32227100	32313115	5	MTMR12
170104001	170124151	6	PHF10
19505572	19506521	17	MTND1P14
102158109	102158203	10	Y_RNA
73085957	73086069	17	Y_RNA
102172691	102173178	10	RP11-285F16.1
73134511	73137445	17	RP11-649A18.5
24650205	24667261	6	TDP2
19506587	19506658	17	TRNAQ41P
9715356	9732075	19	ZNF561
102666931	102667037	10	Y_RNA
73141356	73142641	17	RP11-649A18.4
19507110	19508361	17	MTND2P12
73141765	73141857	17	Y_RNA
67048727	67061634	3	KBTBD8
190635049	190649097	2	ORMDL1
73161681	73163344	17	RP11-649A18.7
74311936	74312037	7	Y_RNA
27719709	27746554	2	GCKR
57610578	57620232	12	NXPH4
113460492	113558151	4	C4orf21
74320406	74331163	7	AC004166.6
14899553	14913798	11	CYP2R1
47653600	47689757	6	GPR115
83236373	83680611	5	EDIL3
56338618	56417371	18	MALT1
69354043	69373570	16	COG8
47865917	47906458	17	KAT7
1876968	1890208	16	FAHD1
14926543	15103888	11	CALCB
23720370	23784592	X	ACOT9
32602699	32604667	2	BIRC6-AS1
25226002	25291612	1	RUNX3
20054878	20084330	8	ATP6V1B2
108616098	108847999	6	LACE1
6411655	6416228	11	SMPD1
48220637	48231681	12	RP5-1057I20.2
74572445	74587848	7	NCF1C
43737921	43754224	6	VEGFA
31431064	31804916	18	NOL4
31433518	31479992	12	FAM60A
48276432	48295308	12	RP11-89H19.1
102670860	102672496	10	RP11-179B2.2
102727445	102727892	10	RP11-108L7.14
48399060	48405010	12	RP1-228P16.3
219138915	219157309	2	TMBIM1
56403065	56443702	19	NLRP13
210856555	211307457	1	KCNH1
94870035	94938294	8	PDP1
26941458	26972472	17	KIAA0100
46605888	46608359	17	HOXB1
14988214	14993900	11	CALCA
68112042	68126899	15	SKOR1
114602885	114632528	5	CCDC112
106361354	106510730	2	NCK2
186285192	186315061	3	DNAJB11
32147333	32157217	HSCHR6_MHC_APD	AGPAT1
183004763	183387919	2	PDE1A
108262214	108262722	3	RP11-381E24.1
108293412	108293545	3	SNORA70
132532147	132948255	5	FSTL4
108444287	108444383	3	RP11-148O7.2
73867959	73869520	2	NAT8
44824649	44826939	7	AC013436.6
46618256	46623441	17	HOXB2
26113711	26116841	Y	TRAPPC2P10
44888015	44889167	7	AC004854.4
1883984	1934295	16	MEIOB
26118927	26141228	Y	OFD1P12Y
31228737	31232108	HSCHR6_MHC_DBB	HLA-C
56459198	56499995	19	NLRP8
67171386	67177560	11	TBC1D10C
33181041	33188786	HSCHR6_MHC_COX	RGL2
26153058	26153384	Y	TCEB1P10
48405087	48419252	12	RP1-228P16.4
26196025	26197634	Y	CDY17P
118430703	118502085	10	HSPA12A
28317691	28336947	6	ZKSCAN3
72432559	72522197	10	ADAMTS14
170140210	170151655	6	TCTE3
48448596	48449374	12	RP1-228P16.1
108737757	108737963	3	U3
26223946	26225959	Y	USP9YP35
43159529	43187266	21	RIPK4
108820303	108829189	3	MORC1-AS1
124673507	124675355	7	EEF1GP1
48475102	48475211	12	RNU6-1203P
26227851	26236493	Y	USP9YP31
48478833	48479204	12	RP1-228P16.7
131769315	131790582	9	SH3GLB2
231577560	231685790	2	CAB39
108855561	108868973	3	RP11-59E19.1
48554028	48554661	12	RP11-474C8.3
48562630	48563442	12	RP11-474C8.4
9731967	9756572	19	C19orf82
73956231	73964527	2	TPRKB
26250254	26252165	Y	CDY18P
108895285	108896212	3	RP11-59E19.4
33290509	33371155	9	NFX1
48565373	48567136	12	RP11-474C8.5
77325760	77412339	7	RSBN1L
26288505	26303990	Y	AC023274.4
19508767	19509246	17	AC025627.4
45312328	45324673	19	BCAM
19519102	19537138	17	CTD-2104P17.1
36827961	36831187	17	C17orf96
56511092	56573179	19	NLRP5
95139399	95229531	8	CDH17
35048861	35230794	5	PRLR
73552970	73602097	12	RP11-314D7.2
26314334	26320641	Y	GOLGA6L11P
19756007	19774502	19	ATP13A1
13694969	13765532	20	ESF1
169539710	169555563	3	LRRIQ4
28346732	28367511	6	ZSCAN12
67410884	67705038	3	SUCLG2
26325463	26329652	Y	DNM1P24
29859552	29905618	14	RP11-260G13.1
158680024	159615155	3	IQCJ-SCHIP1
33422356	33425325	6	ZBTB9
26328624	26329218	Y	AC023274.6
26329581	26333378	Y	CSPG4P2Y
46626232	46682274	17	HOXB3
20944008	20944114	15	RNU6-498P
102734742	102734841	10	MIR608
20964640	20980123	15	RP11-403B2.6
26332656	26338017	Y	CSPG4P3Y
102740264	102745371	10	RP11-108L7.4
19552686	19553248	17	Y_RNA
135121979	135166033	10	ZNF511
20978413	20980200	15	RP11-403B2.5
102819786	102820762	10	RP11-108L7.15
25549170	25558993	1	SYF2
15133970	15268754	11	INSC
20980793	20981327	15	RP11-403B2.3
40679600	40693837	5	PTGER4
21018628	21020287	15	GRAMD4P5
102896232	102899468	10	RP11-31L23.3
9759330	9785776	19	ZNF562
21031783	21031969	15	RP11-810K23.7
102936080	102953904	10	RP11-324L3.1
57623110	57628718	12	SHMT2
21038124	21038198	15	MIR3118-6
26355714	26361728	Y	AC012005.2
21060580	21060686	15	RNU6-749P
24026223	24064214	Y	RBMY1E
21095535	21095935	15	RP11-810K23.9
102940901	102941708	10	RP11-324L3.5
36861795	36886056	17	MLLT6
46692000	46692080	3	SNORD77
32159380	32164831	HSCHR6_MHC_SSTO	PBX2
56598732	56632649	19	ZNF787
